Time,Velocity,Angle theta,Position x,Position y,Delta x,Delta y
198.8,2,-1.5708,15,28.709,0,-0.2
198.9,2,-1.5708,15,28.509,0,-0.2
199,2,-1.5708,15,28.309,0,-0.2
199.1,2,-1.5708,15,28.109,0,-0.2
199.2,2,-1.5708,15,27.909,0,-0.2
199.3,2,-1.5708,15,27.709,0,-0.2
199.4,2,-1.5708,15,27.509,0,-0.2
199.5,2,-1.5708,15,27.309,0,-0.2
199.6,2,-1.5708,15,27.109,0,-0.2
199.7,2,-1.5708,15,26.909,0,-0.2
199.8,2,-1.5708,15,26.709,0,-0.2
199.9,2,-1.5708,15,26.509,0,-0.2
200,2,-1.5708,15,26.309,0,-0.2
200.1,2,-1.5708,15,26.109,0,-0.2
200.2,2,-1.5708,15,25.909,0,-0.2
200.3,2,-1.5708,15,25.709,0,-0.2
200.4,2,-1.5708,15,25.509,0,-0.2
200.5,2,-1.5708,15,25.309,0,-0.2
200.6,2,-1.5708,15,25.109,0,-0.2
200.7,2,-1.5708,15,24.909,0,-0.2
200.8,2,-1.5708,15,24.709,0,-0.2
200.9,2,-1.5708,15,24.509,0,-0.2
201,2,-1.5708,15,24.309,0,-0.2
201.1,2,-1.5708,15,24.109,0,-0.2
201.2,2,-1.5708,15,23.909,0,-0.2
201.3,2,-1.5708,15,23.709,0,-0.2
201.4,2,-1.5708,15,23.509,0,-0.2
201.5,2,-1.5708,15,23.309,0,-0.2
201.6,2,-1.5708,15,23.109,0,-0.2
201.7,2,-1.5708,15,22.909,0,-0.2
201.8,2,-1.5708,15,22.709,0,-0.2
201.9,2,-1.5708,15,22.509,0,-0.2
202,2,-1.5708,15,22.309,0,-0.2
202.1,2,-1.5708,15,22.109,0,-0.2
202.2,2,-1.5708,15,21.909,0,-0.2
202.3,2,-1.5708,15,21.709,0,-0.2
202.4,2,-1.5708,15,21.509,0,-0.2
202.5,2,-1.5708,15,21.309,0,-0.2
202.6,2,-1.5708,15,21.109,0,-0.2
202.7,2,-1.5708,15,20.909,0,-0.2
202.8,2,-1.5708,15,20.709,0,-0.2
202.9,2,-1.5708,15,20.509,0,-0.2
203,2,-1.5708,15,20.309,0,-0.2
203.1,2,-1.5708,15,20.109,0,-0.2
203.2,2,-1.5708,15,19.909,0,-0.2
203.3,2,-1.5708,15,19.709,0,-0.2
203.4,2,-1.5708,15,19.509,0,-0.2
203.5,2,-1.5708,15,19.309,0,-0.2
203.6,2,-1.5708,15,19.109,0,-0.2
203.7,2,-1.5708,15,18.909,0,-0.2
203.8,2,-1.5708,15,18.709,0,-0.2
203.9,2,-1.5708,15,18.509,0,-0.2
204,2,-1.5708,15,18.309,0,-0.2
204.1,2,-1.5708,15,18.109,0,-0.2
204.2,2,-1.5708,15,17.909,0,-0.2
204.3,2,-1.5708,15,17.709,0,-0.2
204.4,2,-1.5708,15,17.509,0,-0.2
204.5,2,-1.5708,15,17.309,0,-0.2
204.6,2,-1.5708,15,17.109,0,-0.2
204.7,2,-1.5708,15,16.909,0,-0.2
204.8,2,-1.5708,15,16.709,0,-0.2
204.9,2,-1.5708,15,16.509,0,-0.2
205,2,-1.5708,15,16.309,0,-0.2
205.1,2,-1.5708,15,16.109,0,-0.2
205.2,2,-1.5708,15,15.909,0,-0.2
205.3,2,-1.5708,15,15.709,0,-0.2
205.4,2,-1.5708,15,15.509,0,-0.2
205.5,2,-1.5708,15,15.309,0,-0.2
205.6,2,-1.5708,15,15.109,0,-0.2
205.7,2,-1.5708,15,14.909,0,-0.2
205.8,2,-1.5708,15,14.709,0,-0.2
205.9,2,-1.5708,15,14.509,0,-0.2
206,2,-1.5708,15,14.309,0,-0.2
206.1,2,-1.5708,15,14.109,0,-0.2
206.2,2,-1.5708,15,13.909,0,-0.2
206.3,2,-1.5708,15,13.709,0,-0.2
206.4,2,-1.5708,15,13.509,0,-0.2
206.5,2,-1.5708,15,13.309,0,-0.2
206.6,2,-1.5708,15,13.109,0,-0.2
206.7,2,-1.5708,15,12.909,0,-0.2
206.8,2,-1.5708,15,12.709,0,-0.2
206.9,2,-1.5708,15,12.509,0,-0.2
207,2,-1.5708,15,12.309,0,-0.2
207.1,2,-1.5708,15,12.109,0,-0.2
207.2,2,-1.5708,15,11.909,0,-0.2
207.3,2,-1.5708,15,11.709,0,-0.2
207.4,2,-1.5708,15,11.509,0,-0.2
207.5,2,-1.5708,15,11.309,0,-0.2
207.6,2,-1.5708,15,11.109,0,-0.2
207.7,2,-1.5708,15,10.909,0,-0.2
207.8,2,-1.5708,15,10.709,0,-0.2
207.9,2,-1.5708,15,10.509,0,-0.2
208,2,-1.5708,15,10.309,0,-0.2
208.1,2,-1.5708,15,10.109,0,-0.2
208.2,2,-1.5708,15,9.90904,0,-0.2
208.3,2,-1.5708,15,9.70904,0,-0.2
208.4,2,-1.5708,15,9.50904,0,-0.2
208.5,2,-1.5708,15,9.30904,0,-0.2
208.6,2,-1.5708,15,9.10904,0,-0.2
208.7,2,-1.5708,15,8.90904,0,-0.2
208.8,2,-1.5708,15,8.70904,0,-0.2
208.9,2,-1.5708,15,8.50904,0,-0.2
209,2,-1.5708,15,8.30904,0,-0.2
209.1,2,-1.5708,15,8.10904,0,-0.2
209.2,2,-1.5708,15,7.90904,0,-0.2
209.3,2,-1.5708,15,7.70904,0,-0.2
209.4,2,-1.5708,15,7.50904,0,-0.2
209.5,2,-1.5708,15,7.30904,0,-0.2
209.6,2,-1.5708,15,7.10904,0,-0.2
209.7,2,-1.5708,15,6.90904,0,-0.2
209.8,2,-1.5708,15,6.70904,0,-0.2
209.9,2,-1.5708,15,6.50904,0,-0.2
210,2,-1.5708,15,6.30904,0,-0.2
210.1,2,-1.5708,15,6.10904,0,-0.2
210.2,2,-1.5708,15,5.90904,0,-0.2
210.3,2,-1.5708,15,5.70904,0,-0.2
210.4,2,-1.5708,15,5.50904,0,-0.2
210.5,2,-1.5708,15,5.30904,0,-0.2
210.6,2,-1.5708,15,5.10904,0,-0.2
210.7,2,-1.5708,15,4.90904,0,-0.2
210.8,2,-1.5708,15,4.70904,0,-0.2
210.9,2,-1.5708,15,4.50904,0,-0.2
211,2,-1.5708,15,4.30904,0,-0.2
211.1,2,-1.5708,15,4.10904,0,-0.2
211.2,2,-1.5708,15,3.90904,0,-0.2
211.3,2,-1.5708,15,3.70904,0,-0.2
211.4,2,-1.5708,15,3.50904,0,-0.2
211.5,2,-1.5708,15,3.30904,0,-0.2
211.6,2,-1.5708,15,3.10904,0,-0.2
211.7,2,-1.5708,15,2.90904,0,-0.2
211.8,2,-1.5708,15,2.70904,0,-0.2
211.9,2,-1.5708,15,2.50904,0,-0.2
212,2,-1.5708,15,2.30904,0,-0.2
212.1,2,-1.5708,15,2.10904,0,-0.2
212.2,2,-1.5708,15,1.90904,0,-0.2
212.3,2,-1.5708,15,1.70904,0,-0.2
212.4,2,-1.5708,15,1.50904,0,-0.2
212.5,2,-1.5708,15,1.30904,0,-0.2
212.6,2,-1.5708,15,1.10904,0,-0.2
212.7,2,-1.5708,15,0.909039,0,-0.2
212.8,2,-1.5708,15,0.709039,0,-0.2
212.9,2,-1.54945,15.0043,0.509084,0.00426946,-0.199954
213,2,-1.52886,15.0127,0.30926,0.00838424,-0.199824
213.1,2,-1.50919,15.025,0.109639,0.0123125,-0.199621
213.2,2,-1.49043,15.041,-0.089715,0.0160563,-0.199354
213.3,2,-1.47235,15.0607,-0.288747,0.0196577,-0.199032
213.4,2,-1.40168,15.0943,-0.485893,0.0336622,-0.197147
213.5,2,-1.33591,15.1409,-0.680402,0.0465458,-0.194508
213.6,2,-1.27485,15.1992,-0.871707,0.0583296,-0.191305
213.7,2,-1.21774,15.2684,-1.05937,0.0691525,-0.187664
213.8,2,-1.12462,15.3547,-1.23979,0.0863032,-0.180421
213.9,2,-1.03844,15.4562,-1.41212,0.101513,-0.172323
214,2,-0.958979,15.5711,-1.57584,0.114871,-0.163721
214.1,2,-0.885359,15.6977,-1.73066,0.126602,-0.154828
214.2,2,-0.792238,15.8381,-1.87305,0.140451,-0.142385
214.3,2,-0.704644,15.9905,-2.0026,0.152368,-0.129553
214.4,2,-0.622973,16.1529,-2.11929,0.16243,-0.11669
214.5,2,-0.546814,16.3237,-2.22329,0.170837,-0.103994
214.6,2,-0.474984,16.5016,-2.31475,0.17786,-0.0914648
214.7,2,-0.381863,16.6872,-2.38928,0.185594,-0.07453
214.8,2,-0.295348,16.8785,-2.4475,0.19134,-0.0582145
214.9,2,-0.215198,17.0739,-2.4902,0.195387,-0.0427082
215,2,-0.140449,17.272,-2.5182,0.198031,-0.0279975
215.1,2,-0.0473277,17.4717,-2.52766,0.199776,-0.009462
215.2,2,0.0386722,17.6716,-2.51993,0.19985,0.00773251
215.3,2,0.117708,17.8702,-2.49644,0.198616,0.0234874
215.4,2,0.190562,18.0666,-2.45856,0.19638,0.0378822
215.5,2,0.258668,18.2599,-2.4074,0.193346,0.0511587
215.6,2,0.351789,18.4477,-2.33849,0.187752,0.0689156
215.7,2,0.436123,18.629,-2.254,0.181279,0.0844857
215.8,2,0.512612,18.8033,-2.15591,0.174293,0.098091
215.9,2,0.582655,18.9703,-2.04586,0.167001,0.110048
216,2,0.675776,19.1263,-1.92076,0.156044,0.125101
216.1,2,0.759922,19.2713,-1.78299,0.144978,0.137773
216.2,2,0.83589,19.4054,-1.63461,0.134104,0.148379
216.3,2,0.90487,19.5289,-1.47734,0.123558,0.157269
216.4,2,0.997991,19.6373,-1.30926,0.108398,0.168077
216.5,2,1.08203,19.7312,-1.13268,0.0939075,0.176583
216.6,2,1.15765,19.8115,-0.949509,0.0802978,0.183173
216.7,2,1.2259,19.8792,-0.761287,0.0676197,0.188222
216.8,2,1.28819,19.9349,-0.56922,0.055772,0.192066
216.9,2,1.36549,19.9757,-0.373421,0.0407737,0.1958
217,2,1.43052,20.0037,-0.175385,0.0279636,0.198035
217.1,2,1.485,20.0208,0.0238793,0.0171377,0.199264
217.2,2,1.53039,20.0289,0.223716,0.00807911,0.199837
217.3,2,1.56794,20.0295,0.423715,0.00057201,0.199999
217.4,2,1.5914,20.0253,0.623673,-0.0041204,0.199958
217.5,2,1.60754,20.018,0.823538,-0.00734745,0.199865
217.6,2,1.61728,20.0087,1.02332,-0.00929375,0.199784
217.7,2,1.62129,19.9986,1.22307,-0.0100951,0.199745
217.8,2,1.61991,19.9888,1.42283,-0.00981803,0.199759
217.9,2,1.61553,19.9798,1.62263,-0.00894446,0.1998
218,2,1.60854,19.9723,1.82248,-0.00754787,0.199858
218.1,2,1.5994,19.9666,2.0224,-0.00572031,0.199918
218.2,2,1.58837,19.9631,2.22237,-0.00351544,0.199969
218.3,2,1.57546,19.9621,2.42237,-0.000933093,0.199998
218.4,2,1.56937,19.9624,2.62237,0.000285558,0.2
218.5,2,1.5634,19.9639,2.82236,0.00147873,0.199995
218.6,2,1.55762,19.9665,3.02235,0.0026349,0.199983
218.7,2,1.55203,19.9703,3.22231,0.00375286,0.199965
218.8,2,1.54657,19.9751,3.42225,0.00484413,0.199941
218.9,2,1.54711,19.9799,3.6222,0.00473726,0.199944
219,2,1.54808,19.9844,3.82214,0.00454255,0.199948
219.1,2,1.54942,19.9887,4.0221,0.00427505,0.199954
219.2,2,1.55108,19.9926,4.22206,0.00394368,0.199961
219.3,2,1.55305,19.9962,4.42203,0.00354874,0.199969
219.4,2,1.55635,19.9991,4.62201,0.00288885,0.199979
219.5,2,1.55957,20.0013,4.82199,0.00224596,0.199987
219.6,2,1.56267,20.0029,5.02199,0.00162579,0.199993
219.7,2,1.56565,20.004,5.22198,0.00102864,0.199997
219.8,2,1.56856,20.0044,5.42198,0.000448224,0.199999
219.9,2,1.5704,20.0045,5.62198,8.02E-05,0.2
220,2,1.57192,20.0043,5.82198,-0.000225082,0.2
220.1,2,1.57316,20.0038,6.02198,-0.000472739,0.199999
220.2,2,1.57414,20.0031,6.22198,-0.000667831,0.199999
220.3,2,1.57487,20.0023,6.42198,-0.000814653,0.199998
220.4,2,1.57482,20.0015,6.62198,-0.000804061,0.199998
220.5,2,1.57459,20.0007,6.82198,-0.000757794,0.199999
220.6,2,1.5742,20.0001,7.02198,-0.000681554,0.199999
220.7,2,1.57369,19.9995,7.22198,-0.000578866,0.199999
220.8,2,1.57305,19.999,7.42198,-0.000450156,0.199999
220.9,2,1.57248,19.9987,7.62197,-0.000337124,0.2
221,2,1.57191,19.9985,7.82197,-0.000223314,0.2
221.1,2,1.57135,19.9984,8.02197,-0.000110281,0.2
221.2,2,1.57079,19.9984,8.22197,1.56E-06,0.2
221.3,2,1.57023,19.9985,8.42197,0.000113246,0.2
221.4,2,1.57002,19.9986,8.62197,0.000154333,0.2
221.5,2,1.56987,19.9988,8.82197,0.000185987,0.2
221.6,2,1.56975,19.999,9.02197,0.000209159,0.2
221.7,2,1.56967,19.9992,9.22197,0.000224652,0.2
221.8,2,1.56963,19.9995,9.42197,0.000232979,0.2
221.9,2,1.56975,19.9997,9.62197,0.000208873,0.2
222,2,1.56989,19.9999,9.82197,0.000181202,0.2
222.1,2,1.57004,20,10.022,0.000150827,0.2
222.2,2,1.57021,20.0001,10.222,0.00011817,0.2
222.3,2,1.57038,20.0002,10.422,8.31E-05,0.2
222.4,2,1.57052,20.0003,10.622,5.50E-05,0.2
222.5,2,1.57065,20.0003,10.822,2.92E-05,0.2
222.6,2,1.57077,20.0003,11.022,5.45E-06,0.2
222.7,2,1.57088,20.0003,11.222,-1.62E-05,0.2
222.8,2,1.57098,20.0003,11.422,-3.61E-05,0.2
222.9,2,1.57101,20.0002,11.622,-4.22E-05,0.2
223,2,1.57103,20.0002,11.822,-4.58E-05,0.2
223.1,2,1.57103,20.0001,12.022,-4.71E-05,0.2
223.2,2,1.57103,20.0001,12.222,-4.64E-05,0.2
223.3,2,1.57102,20,12.422,-4.38E-05,0.2
223.4,2,1.57098,20,12.622,-3.75E-05,0.2
223.5,2,1.57095,20,12.822,-3.06E-05,0.2
223.6,2,1.57091,19.9999,13.022,-2.32E-05,0.2
223.7,2,1.57087,19.9999,13.222,-1.55E-05,0.2
223.8,2,1.57083,19.9999,13.422,-7.38E-06,0.2
223.9,2,1.57081,19.9999,13.622,-2.45E-06,0.2
224,2,1.57079,19.9999,13.822,1.95E-06,0.2
224.1,2,1.57077,19.9999,14.022,5.84E-06,0.2
224.2,2,1.57075,19.9999,14.222,9.25E-06,0.2
224.3,2,1.57074,19.9999,14.422,1.22E-05,0.2
224.4,2,1.57073,20,14.622,1.23E-05,0.2
224.5,2,1.57074,20,14.822,1.19E-05,0.2
224.6,2,1.57074,20,15.022,1.12E-05,0.2
224.7,2,1.57075,20,15.222,1.01E-05,0.2
224.8,2,1.57075,20,15.422,8.70E-06,0.2
224.9,2,1.57076,20,15.622,6.97E-06,0.2
225,2,1.57077,20,15.822,5.22E-06,0.2
225.1,2,1.57078,20,16.022,3.48E-06,0.2
225.2,2,1.57079,20,16.222,1.76E-06,0.2
225.3,2,1.5708,20,16.422,4.86E-08,0.2
225.4,2,1.5708,20,16.622,-8.33E-07,0.2
225.5,2,1.5708,20,16.822,-1.56E-06,0.2
225.6,2,1.57081,20,17.022,-2.15E-06,0.2
225.7,2,1.57081,20,17.222,-2.61E-06,0.2
225.8,2,1.57081,20,17.422,-2.95E-06,0.2
225.9,2,1.57081,20,17.622,-2.78E-06,0.2
226,2,1.57081,20,17.822,-2.53E-06,0.2
226.1,2,1.57081,20,18.022,-2.21E-06,0.2
226.2,2,1.57081,20,18.222,-1.84E-06,0.2
226.3,2,1.5708,20,18.422,-1.40E-06,0.2
226.4,2,1.5708,20,18.622,-1.02E-06,0.2
226.5,2,1.5708,20,18.822,-6.53E-07,0.2
226.6,2,1.5708,20,19.022,-3.00E-07,0.2
226.7,2,1.5708,20,19.222,3.72E-08,0.2
226.8,2,1.57079,20,19.422,3.63E-07,0.2
226.9,2,1.57079,20,19.622,4.85E-07,0.2
227,2,1.57079,20,19.822,5.73E-07,0.2
227.1,2,1.57079,20,20.022,6.31E-07,0.2
227.2,2,1.57079,20,20.222,6.63E-07,0.2
227.3,2,1.57079,20,20.422,6.69E-07,0.2
227.4,2,1.57079,20,20.622,5.93E-07,0.2
227.5,2,1.57079,20,20.822,5.07E-07,0.2
227.6,2,1.57079,20,21.022,4.11E-07,0.2
227.7,2,1.57079,20,21.222,3.09E-07,0.2
227.8,2,1.5708,20,21.422,1.98E-07,0.2
227.9,2,1.5708,20,21.622,1.19E-07,0.2
228,2,1.5708,20,21.822,4.61E-08,0.2
228.1,2,1.5708,20,22.022,-2.03E-08,0.2
228.2,2,1.5708,20,22.222,-8.07E-08,0.2
228.3,2,1.5708,20,22.422,-1.36E-07,0.2
228.4,2,1.5708,20,22.622,-1.48E-07,0.2
228.5,2,1.5708,20,22.822,-1.53E-07,0.2
228.6,2,1.5708,20,23.022,-1.52E-07,0.2
228.7,2,1.5708,20,23.222,-1.45E-07,0.2
228.8,2,1.5708,20,23.422,-1.34E-07,0.2
228.9,2,1.5708,20,23.622,-1.12E-07,0.2
229,2,1.5708,20,23.822,-8.91E-08,0.2
229.1,2,1.5708,20,24.022,-6.56E-08,0.2
229.2,2,1.5708,20,24.222,-4.15E-08,0.2
229.3,2,1.5708,20,24.422,-1.66E-08,0.2
229.4,2,1.5708,20,24.622,-2.05E-09,0.2
229.5,2,1.5708,20,24.822,1.06E-08,0.2
229.6,2,1.5708,20,25.022,2.15E-08,0.2
229.7,2,1.5708,20,25.222,3.08E-08,0.2
229.8,2,1.5708,20,25.422,3.86E-08,0.2
229.9,2,1.5708,20,25.622,3.81E-08,0.2
230,2,1.5708,20,25.822,3.62E-08,0.2
230.1,2,1.5708,20,26.022,3.32E-08,0.2
230.2,2,1.5708,20,26.222,2.93E-08,0.2
230.3,2,1.5708,20,26.422,2.44E-08,0.2
230.4,2,1.5708,20,26.622,1.91E-08,0.2
230.5,2,1.5708,20,26.822,1.37E-08,0.2
230.6,2,1.5708,20,27.022,8.52E-09,0.2
230.7,2,1.5708,20,27.222,3.40E-09,0.2
230.8,2,1.5708,20,27.422,-1.67E-09,0.2
230.9,2,1.5708,20,27.622,-4.05E-09,0.2
231,2,1.5708,20,27.822,-5.96E-09,0.2
231.1,2,1.5708,20,28.022,-7.44E-09,0.2
231.2,2,1.5708,20,28.222,-8.53E-09,0.2
231.3,2,1.5708,20,28.422,-9.27E-09,0.2
231.4,2,1.5708,20,28.622,-8.56E-09,0.2
231.5,2,1.5708,20,28.822,-7.63E-09,0.2
231.6,2,1.5708,20,29.022,-6.53E-09,0.2
231.7,2,1.5708,20,29.222,-5.27E-09,0.2
231.8,2,1.5708,20,29.422,-3.86E-09,0.2
231.9,2,1.5708,20,29.622,-2.70E-09,0.2
232,2,1.5708,20,29.822,-1.59E-09,0.2
232.1,2,1.5708,20,30.022,-5.46E-10,0.2
232.2,2,1.5708,20,30.222,4.37E-10,0.2
232.3,2,1.5708,20,30.422,1.37E-09,0.2
232.4,2,1.5708,20,30.622,1.68E-09,0.2
232.5,2,1.5708,20,30.822,1.89E-09,0.2
232.6,2,1.5708,20,31.022,2.01E-09,0.2
232.7,2,1.5708,20,31.222,2.05E-09,0.2
232.8,2,1.5708,20,31.422,2.00E-09,0.2
232.9,2,1.5708,20,31.622,1.75E-09,0.2
233,2,1.5708,20,31.822,1.46E-09,0.2
233.1,2,1.5708,20,32.022,1.16E-09,0.2
233.2,2,1.5708,20,32.222,8.32E-10,0.2
233.3,2,1.5708,20,32.422,4.87E-10,0.2
233.4,2,1.5708,20,32.622,2.55E-10,0.2
233.5,2,1.5708,20,32.822,4.56E-11,0.2
233.6,2,1.5708,20,33.022,-1.43E-10,0.2
233.7,2,1.5708,20,33.222,-3.11E-10,0.2
233.8,2,1.5708,20,33.422,-4.62E-10,0.2
233.9,2,1.5708,20,33.622,-4.85E-10,0.2
234,2,1.5708,20,33.822,-4.87E-10,0.2
234.1,2,1.5708,20,34.022,-4.71E-10,0.2
234.2,2,1.5708,20,34.222,-4.39E-10,0.2
234.3,2,1.5708,20,34.422,-3.91E-10,0.2
234.4,2,1.5708,20,34.622,-3.22E-10,0.2
234.5,2,1.5708,20,34.822,-2.50E-10,0.2
234.6,2,1.5708,20,35.022,-1.76E-10,0.2
234.7,2,1.5708,20,35.222,-1.02E-10,0.2
234.8,2,1.5708,20,35.422,-2.72E-11,0.2
234.9,2,1.5708,20,35.622,1.41E-11,0.2
235,2,1.5708,20,35.822,4.94E-11,0.2
235.1,2,1.5708,20,36.022,7.90E-11,0.2
235.2,2,1.5708,20,36.222,1.03E-10,0.2
235.3,2,1.5708,20,36.422,1.23E-10,0.2
235.4,2,1.5708,20,36.622,1.19E-10,0.2
235.5,2,1.5708,20,36.822,1.11E-10,0.2
235.6,2,1.5708,20,37.022,9.93E-11,0.2
235.7,2,1.5708,20,37.222,8.53E-11,0.2
235.8,2,1.5708,20,37.422,6.86E-11,0.2
235.9,2,1.5708,20,37.622,5.21E-11,0.2
236,2,1.5708,20,37.822,3.59E-11,0.2
236.1,2,1.5708,20,38.022,2.03E-11,0.2
236.2,2,1.5708,20,38.222,5.05E-12,0.2
236.3,2,1.5708,20,38.422,-9.82E-12,0.2
236.4,2,1.5708,20,38.622,-1.62E-11,0.2
236.5,2,1.5708,20,38.822,-2.12E-11,0.2
236.6,2,1.5708,20,39.022,-2.48E-11,0.2
236.7,2,1.5708,20,39.222,-2.72E-11,0.2
236.8,2,1.5708,20,39.422,-2.86E-11,0.2
236.9,2,1.5708,20,39.622,-2.59E-11,0.2
237,2,1.5708,20,39.822,-2.27E-11,0.2
237.1,2,1.5708,20,40.022,-1.89E-11,0.2
237.2,2,1.5708,20,40.222,-1.48E-11,0.2
237.3,2,1.5708,20,40.422,-1.03E-11,0.2
237.4,2,1.5708,20,40.622,-6.81E-12,0.2
237.5,2,1.5708,20,40.822,-3.53E-12,0.2
237.6,2,1.5708,20,41.022,-4.83E-13,0.2
237.7,2,1.5708,20,41.222,2.34E-12,0.2
237.8,2,1.5708,20,41.422,4.98E-12,0.2
237.9,2,1.5708,20,41.622,5.74E-12,0.2
238,2,1.5708,20,41.822,6.19E-12,0.2
238.1,2,1.5708,20,42.022,6.36E-12,0.2
238.2,2,1.5708,20,42.222,6.28E-12,0.2
238.3,2,1.5708,20,42.422,5.98E-12,0.2
238.4,2,1.5708,20,42.622,5.13E-12,0.2
238.5,2,1.5708,20,42.822,4.20E-12,0.2
238.6,2,1.5708,20,43.022,3.22E-12,0.2
238.7,2,1.5708,20,43.222,2.21E-12,0.2
238.8,2,1.5708,20,43.422,1.14E-12,0.2
238.9,2,1.5708,20,43.622,4.65E-13,0.2
239,2,1.5708,20,43.822,-1.31E-13,0.2
239.1,2,1.5708,20,44.022,-6.61E-13,0.2
239.2,2,1.5708,20,44.222,-1.13E-12,0.2
239.3,2,1.5708,20,44.422,-1.53E-12,0.2
239.4,2,1.5708,20,44.622,-1.56E-12,0.2
239.5,2,1.5708,20,44.822,-1.52E-12,0.2
239.6,2,1.5708,20,45.022,-1.44E-12,0.2
239.7,2,1.5708,20,45.222,-1.31E-12,0.2
239.8,2,1.5708,20,45.422,-1.13E-12,0.2
239.9,2,1.5708,20,45.622,-9.09E-13,0.2
240,2,1.5708,20,45.822,-6.86E-13,0.2
240.1,2,1.5708,20,46.022,-4.62E-13,0.2
240.2,2,1.5708,20,46.222,-2.38E-13,0.2
240.3,2,1.5708,20,46.422,-1.07E-14,0.2
240.4,2,1.5708,20,46.622,1.03E-13,0.2
240.5,2,1.5708,20,46.822,1.99E-13,0.2
240.6,2,1.5708,20,47.022,2.77E-13,0.2
240.7,2,1.5708,20,47.222,3.41E-13,0.2
240.8,2,1.5708,20,47.422,3.87E-13,0.2
240.9,2,1.5708,20,47.622,3.66E-13,0.2
241,2,1.5708,20,47.822,3.34E-13,0.2
241.1,2,1.5708,20,48.022,2.95E-13,0.2
241.2,2,1.5708,20,48.222,2.49E-13,0.2
241.3,2,1.5708,20,48.422,1.92E-13,0.2
241.4,2,1.5708,20,48.622,1.42E-13,0.2
241.5,2,1.5708,20,48.822,9.24E-14,0.2
241.6,2,1.5708,20,49.022,4.62E-14,0.2
241.7,2,1.5708,20,49.222,0,0.2
241.8,2,1.5708,20,49.422,-4.26E-14,0.2
241.9,2,1.5708,20,49.622,-6.04E-14,0.2
242,2,1.5708,20,49.822,-7.46E-14,0.2
242.1,2,1.5708,20,50.022,-8.17E-14,0.2
242.2,2,1.5708,20,50.222,-8.53E-14,0.2
242.3,2,1.5708,20,50.422,-8.88E-14,0.2
242.4,2,1.5708,20,50.622,-7.82E-14,0.2
242.5,2,1.5708,20,50.822,-6.75E-14,0.2
242.6,2,1.5708,20,51.022,-5.33E-14,0.2
242.7,2,1.5708,20,51.222,-4.26E-14,0.2
242.8,2,1.5708,20,51.422,-2.84E-14,0.2
242.9,2,1.5708,20,51.622,-1.78E-14,0.2
243,2,1.5708,20,51.822,-7.11E-15,0.2
243.1,2,1.5708,20,52.022,3.55E-15,0.2
243.2,2,1.5708,20,52.222,1.07E-14,0.2
243.3,2,1.5708,20,52.422,1.78E-14,0.2
243.4,2,1.5708,20,52.622,2.13E-14,0.2
243.5,2,1.5708,20,52.822,2.13E-14,0.2
243.6,2,1.5708,20,53.022,2.13E-14,0.2
243.7,2,1.5708,20,53.222,1.78E-14,0.2
243.8,2,1.5708,20,53.422,1.78E-14,0.2
243.9,2,1.5708,20,53.622,1.42E-14,0.2
244,2,1.5708,20,53.822,1.07E-14,0.2
244.1,2,1.5708,20,54.022,7.11E-15,0.2
244.2,2,1.5708,20,54.222,7.11E-15,0.2
244.3,2,1.5708,20,54.422,3.55E-15,0.2
244.4,2,1.5708,20,54.622,0,0.2
244.5,2,1.5708,20,54.822,0,0.2
244.6,2,1.5708,20,55.022,-3.55E-15,0.2
244.7,2,1.5708,20,55.222,-3.55E-15,0.2
244.8,2,1.5708,20,55.422,-3.55E-15,0.2
244.9,2,1.5708,20,55.622,-3.55E-15,0.2
245,2,1.5708,20,55.822,-3.55E-15,0.2
245.1,2,1.5708,20,56.022,-3.55E-15,0.2
245.2,2,1.5708,20,56.222,-3.55E-15,0.2
245.3,2,1.5708,20,56.422,-3.55E-15,0.2
245.4,2,1.5708,20,56.622,-3.55E-15,0.2
245.5,2,1.5708,20,56.822,-3.55E-15,0.2
245.6,2,1.5708,20,57.022,-3.55E-15,0.2
245.7,2,1.5708,20,57.222,0,0.2
245.8,2,1.5708,20,57.422,0,0.2
245.9,2,1.5708,20,57.622,0,0.2
246,2,1.5708,20,57.822,0,0.2
246.1,2,1.5708,20,58.022,0,0.2
246.2,2,1.5708,20,58.222,0,0.2
246.3,2,1.5708,20,58.422,0,0.2
246.4,2,1.5708,20,58.622,0,0.2
246.5,2,1.5708,20,58.822,0,0.2
246.6,2,1.5708,20,59.022,0,0.2
246.7,2,1.5708,20,59.222,0,0.2
246.8,2,1.5708,20,59.422,0,0.2
246.9,2,1.5708,20,59.622,0,0.2
247,2,1.5708,20,59.822,0,0.2
247.1,2,1.5708,20,60.022,0,0.2
247.2,2,1.5708,20,60.222,0,0.2
247.3,2,1.5708,20,60.422,0,0.2
247.4,2,1.5708,20,60.622,0,0.2
247.5,2,1.5708,20,60.822,0,0.2
247.6,2,1.5708,20,61.022,0,0.2
247.7,2,1.5708,20,61.222,0,0.2
247.8,2,1.5708,20,61.422,0,0.2
247.9,2,1.5708,20,61.622,0,0.2
248,2,1.5708,20,61.822,0,0.2
248.1,2,1.5708,20,62.022,0,0.2
248.2,2,1.5708,20,62.222,0,0.2
248.3,2,1.5708,20,62.422,0,0.2
248.4,2,1.5708,20,62.622,0,0.2
248.5,2,1.5708,20,62.822,0,0.2
248.6,2,1.5708,20,63.022,0,0.2
248.7,2,1.5708,20,63.222,0,0.2
